base_hh_id,settlement,state_name,district_name,tehsil_name,village_name,children_home,children_school,relationship,rationcard_1,rationcard_2,rationcard_3,rationcard_4,rationcard_99,rationcard_66,mother_edu,mother_edu_os,father_edu,father_edu_os,guardian_edu,guardian_edu_os,have_electricity,electricity_hours,electricity_devices_1,electricity_devices_2,electricity_devices_3,electricity_devices_4,electricity_devices_5,electricity_devices_6,electricity_devices_7,electricity_devices_8,electricity_devices_9,electricity_devices_66,electricity_devices_88,electricity_devices_os,smartphonebrand_1,smartphonebrand_2,smartphonebrand_3,smartphonebrand_4,smartphonebrand_5,smartphonebrand_6,smartphonebrand_7,smartphonebrand_8,smartphonebrand_9,smartphonebrand_10,smartphonebrand_11,smartphonebrand_12,smartphonebrand_13,smartphonebrand_88,smartphonebrand_99,smartphonebrand_os,smartphduration_1,smartphduration_2,smartphduration_3,smartphduration_4,smartphduration_5,smartphduration_6,smartphduration_7,featurephduration_1,featurephduration_2,featurephduration_3,featurephduration_4,featurephduration_5,featurephduration_6,featurephduration_7,prevent_smartphone_1,prevent_smartphone_2,prevent_smartphone_3,prevent_smartphone_4,prevent_smartphone_5,prevent_smartphone_6,prevent_smartphone_7,prevent_smartphone_8,prevent_smartphone_9,prevent_smartphone_88,prevent_smartphone_os,knowedutech,buysmartphone,advocateonlinelearning,parent_abletouse_1,parent_abletouse_2,parent_abletouse_3,parent_abletouse_66,e1,e2,base_weight
Gujarat208,Rural,Gujarat,Anand,Anklav,Devapura,2,1,Father,No,Yes,No,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,65000,.084152013
Gujarat91,Rural,Gujarat,Anand,Anklav,Devapura,1,1,Mother,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,No,Yes,No,60000,.084152013
Gujarat800,Rural,Gujarat,Anand,Anklav,Devapura,2,1,Father,No,Yes,No,No,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,60000,.084152013
Gujarat586,Rural,Gujarat,Anand,Anklav,Devapura,2,1,Father,No,Yes,No,No,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,,55000,.084152013
Gujarat786,Rural,Gujarat,Anand,Anklav,Devapura,3,3,Mother,No,No,Yes,No,No,No,6th to 8th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,No,65000,.084152013
Gujarat562,Rural,Gujarat,Anand,Anklav,Navakhal,2,1,Father,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,60000,.64654821
Gujarat387,Rural,Gujarat,Anand,Anklav,Navakhal,2,1,Father,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,90000,.64654821
Gujarat777,Rural,Gujarat,Anand,Anklav,Navakhal,4,4,Father,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,110000,.64654821
Gujarat2,Rural,Gujarat,Anand,Anklav,Navakhal,2,2,Mother,No,Yes,No,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,85000,.64654821
Gujarat972,Rural,Gujarat,Anand,Anklav,Navakhal,2,1,Mother,No,Yes,No,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,Yes,No,No,60000,.64654821
Gujarat28,Rural,Gujarat,Anand,Anklav,Navakhal,3,2,Father,No,No,Yes,No,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,70000,.64654821
Gujarat636,Rural,Gujarat,Anand,Borsad,Bhadran,2,1,Mother,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,200000,2.4029014
Gujarat790,Rural,Gujarat,Anand,Borsad,Bhadran,2,2,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,150000,2.4029014
Gujarat667,Rural,Gujarat,Anand,Borsad,Bhadran,2,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,125000,2.4029014
Gujarat395,Rural,Gujarat,Anand,Borsad,Bhadran,3,1,Mother,No,Yes,No,No,No,No,Cannot read and write,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes,,150000,2.4029014
Gujarat639,Rural,Gujarat,Anand,Borsad,Bhadran,2,1,Father,No,Yes,No,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,No,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,120000,2.4029014
Gujarat396,Rural,Gujarat,Anand,Borsad,Bhadran,4,2,Mother,No,No,No,No,No,Yes,Cannot read and write,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,No,No,No,Yes,,100000,2.4029014
Gujarat992,Urban,Gujarat,Anand,Borsad,Borsad,1,1,Mother,No,Yes,No,No,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,250000,.0011087726
Gujarat105,Urban,Gujarat,Anand,Borsad,Borsad,3,1,Mother,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,180000,.0011087726
Gujarat855,Urban,Gujarat,Anand,Borsad,Borsad,3,2,Father,No,Yes,No,No,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,24,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,Yes,"I haven't used, so can't comment on this",No,No,No,Yes,,100000,.0011087726
Gujarat59,Urban,Gujarat,Anand,Borsad,Borsad,4,2,Mother,No,Yes,No,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,200000,.0011087726
Gujarat445,Urban,Gujarat,Anand,Borsad,Borsad,2,2,Mother,No,Yes,No,No,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,140000,.0011087726
Gujarat386,Urban,Gujarat,Anand,Borsad,Borsad,4,3,Mother,No,No,Yes,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,150000,.0011087726
Gujarat651,Rural,Gujarat,Anand,Borsad,Kothiya Khad,2,2,Father,No,Yes,No,No,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,250000,.68025112
Gujarat254,Rural,Gujarat,Anand,Borsad,Kothiya Khad,2,2,Father,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,120000,.68025112
Gujarat734,Rural,Gujarat,Anand,Borsad,Kothiya Khad,2,1,Mother,No,No,Yes,No,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,120000,.68025112
Gujarat247,Rural,Gujarat,Anand,Borsad,Kothiya Khad,4,3,Mother,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,150000,.68025112
Gujarat738,Rural,Gujarat,Anand,Borsad,Kothiya Khad,1,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,100000,.68025112
Gujarat532,Rural,Gujarat,Anand,Borsad,Kothiya Khad,2,1,Mother,No,Yes,No,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes,,80000,.68025112
Gujarat217,Urban,Gujarat,Anand,Khambhat,Kansari (Og),1,1,Mother,No,Yes,No,No,No,No,Cannot read and write,,Cannot read and write,,,,Yes,24,No,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,200000,.049142841
Gujarat949,Urban,Gujarat,Anand,Khambhat,Kansari (Og),2,2,Father,No,No,Yes,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,100000,.049142841
Gujarat911,Urban,Gujarat,Anand,Khambhat,Kansari (Og),2,2,Father,No,No,Yes,No,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,120000,.049142841
Gujarat960,Urban,Gujarat,Anand,Khambhat,Kansari (Og),2,1,Mother,No,No,Yes,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,No,No,No,Yes,,150000,.049142841
Gujarat871,Urban,Gujarat,Anand,Khambhat,Kansari (Og),2,1,Mother,No,Yes,No,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,85000,.049142841
Gujarat617,Urban,Gujarat,Anand,Khambhat,Kansari (Og),2,1,Mother,No,No,Yes,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,250000,.049142841
Gujarat186,Urban,Gujarat,Anand,Khambhat,Khambhat,3,1,Mother,No,No,Yes,No,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,150000,.85041589
Gujarat130,Urban,Gujarat,Anand,Khambhat,Khambhat,4,1,Father,No,Yes,No,No,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,85000,.85041589
Gujarat447,Urban,Gujarat,Anand,Khambhat,Khambhat,2,1,Mother,No,Yes,No,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,120000,.85041589
Gujarat791,Urban,Gujarat,Anand,Khambhat,Khambhat,2,2,Mother,No,No,Yes,No,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,250000,.85041589
Gujarat67,Urban,Gujarat,Anand,Khambhat,Khambhat,2,1,Mother,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,900000,.85041589
Gujarat364,Urban,Gujarat,Anand,Khambhat,Khambhat,2,2,Father,No,No,Yes,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,300000,.85041589
Gujarat511,Urban,Gujarat,Anand,Khambhat,Metpur (Og),4,3,Father,No,No,Yes,No,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,24,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,"I haven't used, so can't comment on this",No,No,No,Yes,Yes,100000,.022940123
Gujarat339,Urban,Gujarat,Anand,Khambhat,Metpur (Og),3,1,Mother,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,No,Yes,,150000,.022940123
Gujarat66,Urban,Gujarat,Anand,Khambhat,Metpur (Og),3,3,Mother,No,No,Yes,No,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,180000,.022940123
Gujarat872,Urban,Gujarat,Anand,Khambhat,Metpur (Og),4,2,Mother,No,Yes,No,No,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,,120000,.022940123
Gujarat547,Urban,Gujarat,Anand,Khambhat,Metpur (Og),2,1,Mother,No,No,Yes,No,No,No,6th to 8th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,,360000,.022940123
Gujarat783,Urban,Gujarat,Anand,Khambhat,Metpur (Og),2,1,Mother,No,No,Yes,No,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,120000,.022940123
Gujarat4,Rural,Gujarat,Anand,Khambhat,Navagam Bara,1,1,Father,No,No,Yes,No,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,150000,.30074501
Gujarat974,Rural,Gujarat,Anand,Khambhat,Navagam Bara,2,2,Father,No,No,Yes,No,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,24,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,"I haven't used, so can't comment on this",No,No,No,Yes,Yes,120000,.30074501
Gujarat478,Rural,Gujarat,Anand,Khambhat,Navagam Bara,3,2,Father,No,No,Yes,No,No,No,9th to 12th grade,,6th to 8th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,120000,.30074501
Gujarat905,Rural,Gujarat,Anand,Khambhat,Navagam Bara,1,1,Mother,No,No,Yes,No,No,No,1st to 5th grade,,Cannot read and write,,,,Yes,24,No,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,No,No,"I haven't used, so can't comment on this",No,No,No,Yes,No,120000,.30074501
Gujarat481,Rural,Gujarat,Anand,Khambhat,Navagam Bara,2,1,Mother,No,Yes,No,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,180000,.30074501
Gujarat418,Rural,Gujarat,Anand,Khambhat,Navagam Bara,2,2,Father,No,No,Yes,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,180000,.30074501
Gujarat210,Rural,Gujarat,Anand,Petlad,Ashi,1,1,Father,No,Yes,No,No,No,No,no more alive,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,100000,.5810861
Gujarat471,Rural,Gujarat,Anand,Petlad,Ashi,2,2,Father,No,Yes,No,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,50000,.5810861
Gujarat58,Rural,Gujarat,Anand,Petlad,Ashi,2,2,Father,No,Yes,No,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,110000,.5810861
Gujarat881,Rural,Gujarat,Anand,Petlad,Ashi,2,2,Father,No,Yes,No,No,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,110000,.5810861
Gujarat779,Rural,Gujarat,Anand,Petlad,Ashi,2,1,Mother,No,Yes,No,No,No,No,"Did not attend school, but can read and write",,9th to 12th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,70000,.5810861
Gujarat121,Rural,Gujarat,Anand,Petlad,Ashi,2,1,Father,No,Yes,No,No,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,24,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,No,No,,130000,.5810861
Gujarat84,Rural,Gujarat,Anand,Petlad,Jesarva,4,3,Father,No,Yes,No,No,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,24,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,Yes,,50000,.29790297
Gujarat225,Rural,Gujarat,Anand,Petlad,Jesarva,1,1,Father,No,Yes,No,No,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,24,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No,,50000,.29790297
